what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786019937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427786027457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786032790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786047917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427786067541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427786071291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786075333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786086896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427786104333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427786107380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427786123580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427786125253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427786154750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427786158095
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427786160615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427786171903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427786174004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427786175274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786203335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786204450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786206917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786208060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786209492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786210628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786210709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786212613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786220155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786221613
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427786222533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786226995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786227001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786228197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786248450
activated,view,org.testng.eclipse,6.8.6.20141201_2240,"org.testng.eclipse.ResultView",1427786248613
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427786248767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427786252395
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427786252450
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1427786253633
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1427786253634
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1427786253652
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1427786253654
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1427786253655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427786256005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786263316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786279203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427786280792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786296230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786296282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427786306131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786308579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786377931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786380323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786382813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427786384062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787571492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787572272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787583007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787584693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787618585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787620332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787700775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427787710367
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427787711812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787719797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787725297
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427787725453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427787725512
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427787726614
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427787726645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427787728370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427787732713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787734015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787737711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427787738896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427787742925
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427787754356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427787759615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427787761100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427787762074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787764213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427787768747
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427787770352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427787774785
